,nTrends,nFunds,liq,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset
857,0.4485,0.10450000000000001,0.5315000000000001,0.34450000000000003,0.8674999999999999,0.2805,0.0965,0.6295,0.4985,0.8374999999999999
858,0.6815,0.3525,0.0495,0.3625,0.6885000000000001,0.3555,0.8845000000000001,0.20550000000000002,0.2455,0.0975
859,0.6054999999999999,0.5715000000000001,0.7615000000000001,0.4595,0.5535000000000001,0.7044999999999999,0.6114999999999999,0.3805,0.2285,0.9675
860,0.4505,0.8755,0.1775,0.6405000000000001,0.1275,0.3115,0.4675,0.0795,0.6405000000000001,0.6495
861,0.0305,0.7224999999999999,0.6245,0.7895000000000001,0.40650000000000003,0.5745,0.8785000000000001,0.41450000000000004,0.9385000000000001,0.47550000000000003
862,0.7795000000000001,0.07150000000000001,0.0665,0.4245,0.7164999999999999,0.7855000000000001,0.0565,0.8995,0.0245,0.0825
863,0.41450000000000004,0.5155000000000001,0.7164999999999999,0.8285,0.8875,0.8554999999999999,0.2445,0.2555,0.5105,0.1135
864,0.5695000000000001,0.5315000000000001,0.2975,0.8875,0.4885,0.0335,0.3305,0.3165,0.0755,0.9415
865,0.1335,0.2135,0.0655,0.0165,0.14250000000000002,0.0025,0.2935,0.1505,0.6655,0.5914999999999999
866,0.17450000000000002,0.0985,0.1555,0.3015,0.0415,0.3375,0.5365,0.4225,0.2205,0.013500000000000002
867,0.2925,0.0175,0.6014999999999999,0.6975,0.8815,0.9655,0.6685000000000001,0.8354999999999999,0.1165,0.2215
868,0.7545,0.1825,0.0025,0.6795,0.0585,0.7565,0.3195,0.6915,0.4495,0.3175
869,0.0475,0.2525,0.7295,0.6315,0.6605000000000001,0.2655,0.0165,0.4615,0.3135,0.1915
870,0.5435000000000001,0.9255,0.2765,0.7115,0.7175,0.5914999999999999,0.2115,0.3085,0.9684999999999999,0.3985
871,0.0765,0.7745,0.7364999999999999,0.9664999999999999,0.8494999999999999,0.9575,0.5045,0.1275,0.8215000000000001,0.2555
872,0.4835,0.6785000000000001,0.3315,0.0315,0.3375,0.7635000000000001,0.9265000000000001,0.5115000000000001,0.6475,0.5215000000000001
873,0.8095000000000001,0.7695000000000001,0.6685000000000001,0.2005,0.7845,0.7404999999999999,0.5535000000000001,0.6094999999999999,0.9775,0.20350000000000001
874,0.4045,0.8235000000000001,0.3805,0.6325000000000001,0.7044999999999999,0.8855,0.1235,0.4215,0.8714999999999999,0.6455
875,0.5395000000000001,0.5645,0.0595,0.3325,0.0875,0.8565,0.8674999999999999,0.7695000000000001,0.7264999999999999,0.4655
876,0.9245000000000001,0.2205,0.7755000000000001,0.1695,0.7925,0.9135,0.3415,0.8915,0.5755000000000001,0.8585
877,0.7195,0.7855000000000001,0.2505,0.2705,0.4275,0.6585000000000001,0.3805,0.8175000000000001,0.3185,0.0395
878,0.6705000000000001,0.4915,0.9185000000000001,0.1965,0.7084999999999999,0.2785,0.6295,0.8705,0.4255,0.3555
879,0.5085,0.07050000000000001,0.5345,0.6255,0.2605,0.9115,0.9465000000000001,0.2755,0.0115,0.1625
880,0.5914999999999999,0.9624999999999999,0.8995,0.5065,0.4235,0.4255,0.7244999999999999,0.1215,0.6605000000000001,0.6165
881,0.5755000000000001,0.0045000000000000005,0.3565,0.3795,0.8845000000000001,0.9255,0.4205,0.3775,0.7745,0.4215
882,0.7505,0.9784999999999999,0.9835,0.9604999999999999,0.4565,0.3905,0.0075,0.4295,0.9395,0.4365
883,0.8365,0.8405,0.3055,0.6335,0.5665,0.2245,0.8195000000000001,0.6655,0.35050000000000003,0.3995
884,0.5854999999999999,0.1775,0.1895,0.6485000000000001,0.5934999999999999,0.5455000000000001,0.5595000000000001,0.2715,0.3865,0.5455000000000001
885,0.5575000000000001,0.6615,0.6325000000000001,0.7915000000000001,0.8175000000000001,0.7885,0.8525,0.7915000000000001,0.2995,0.2025
886,0.2285,0.40850000000000003,0.6145,0.2455,0.9215,0.5375000000000001,0.4235,0.6965000000000001,0.6194999999999999,0.0205
887,0.4315,0.0555,0.0845,0.8025,0.2425,0.9225000000000001,0.2505,0.0465,0.23550000000000001,0.14250000000000002
888,0.2185,0.5405,0.5115000000000001,0.1635,0.052500000000000005,0.3155,0.7965,0.1395,0.8425,0.9875
889,0.7025000000000001,0.1645,0.4625,0.4615,0.0155,0.6255,0.5455000000000001,0.0395,0.0175,0.4685
890,0.6875,0.2235,0.9045000000000001,0.9325000000000001,0.2675,0.41150000000000003,0.20450000000000002,0.7575000000000001,0.2425,0.1125
891,0.4005,0.8345,0.5735000000000001,0.0115,0.2245,0.9325000000000001,0.9405000000000001,0.8755,0.9615,0.018500000000000003
892,0.8885000000000001,0.6395,0.7355,0.7665,0.8215000000000001,0.4335,0.4875,0.0425,0.7915000000000001,0.0005
893,0.9325000000000001,0.3885,0.0375,0.0775,0.7344999999999999,0.9755,0.6625000000000001,0.1975,0.9055,0.5685
894,0.8485,0.1405,0.0455,0.0375,0.1595,0.7295,0.7615000000000001,0.2435,0.2405,0.010499999999999999
895,0.4415,0.4405,0.4425,0.7875000000000001,0.6805000000000001,0.0175,0.34550000000000003,0.9345000000000001,0.4005,0.9775
896,0.8614999999999999,0.1515,0.9864999999999999,0.8434999999999999,0.8315000000000001,0.6545000000000001,0.2485,0.8374999999999999,0.0205,0.8614999999999999
897,0.4175,0.2895,0.6065,0.1855,0.3395,0.5345,0.10450000000000001,0.6725000000000001,0.9984999999999999,0.9924999999999999
898,0.0035,0.8065,0.1955,0.6165,0.4845,0.3045,0.4815,0.8405,0.1585,0.5794999999999999
899,0.4375,0.013500000000000002,0.28550000000000003,0.6695,0.9145000000000001,0.4915,0.7204999999999999,0.5505,0.7375,0.41050000000000003
900,0.20650000000000002,0.5035000000000001,0.7244999999999999,0.9855,0.1895,0.8905000000000001,0.6665000000000001,0.8325,0.8255000000000001,0.1505
901,0.8075000000000001,0.41150000000000003,0.20850000000000002,0.9575,0.3885,0.2725,0.6325000000000001,0.2265,0.6915,0.3545
902,0.0895,0.7555000000000001,0.4195,0.1675,0.0885,0.1625,0.8925000000000001,0.7095,0.40850000000000003,0.0855
903,0.8315000000000001,0.3725,0.2175,0.17250000000000001,0.4205,0.23650000000000002,0.4665,0.3815,0.9704999999999999,0.1605
904,0.7945,0.6154999999999999,0.5725,0.0405,0.2215,0.7545,0.9065000000000001,0.40850000000000003,0.4515,0.7505
905,0.7375,0.6165,0.5225,0.6675,0.3675,0.0435,0.9724999999999999,0.5425,0.2005,0.6325000000000001
906,0.4185,0.8445,0.8625,0.3265,0.0315,0.1645,0.1875,0.3055,0.6485000000000001,0.7064999999999999
907,0.5765,0.3435,0.3115,0.28150000000000003,0.14150000000000001,0.5155000000000001,0.6845000000000001,0.7035,0.3545,0.4035
908,0.8965000000000001,0.7324999999999999,0.3835,0.4485,0.9764999999999999,0.6535,0.6855,0.3545,0.3075,0.8565
909,0.8905000000000001,0.1785,0.14150000000000001,0.3035,0.1715,0.3055,0.9804999999999999,0.9295,0.8935,0.9055
910,0.2945,0.1395,0.3265,0.9255,0.14350000000000002,0.34450000000000003,0.2275,0.5175000000000001,0.3745,0.8315000000000001
911,0.5235000000000001,0.8785000000000001,0.4365,0.2695,0.7985,0.9345000000000001,0.3615,0.8235000000000001,0.3995,0.5945
912,0.9395,0.9955,0.3525,0.3145,0.7995000000000001,0.3605,0.3935,0.4315,0.7455,0.2595
913,0.3315,0.1835,0.2755,0.8815,0.8905000000000001,0.4855,0.5575000000000001,0.7084999999999999,0.4425,0.5485
914,0.40750000000000003,0.1525,0.1325,0.7805,0.40750000000000003,0.6745000000000001,0.34650000000000003,0.2655,0.2485,0.0565
915,0.9875,0.8485,0.7605,0.0995,0.0675,0.0455,0.4655,0.7464999999999999,0.0085,0.7605
916,0.7455,0.3895,0.0605,0.8225,0.7975000000000001,0.1925,0.4225,0.8514999999999999,0.23650000000000002,0.9135
917,0.9515,0.4235,0.47550000000000003,0.4205,0.7264999999999999,0.7725,0.9165000000000001,0.1255,0.7755000000000001,0.0645
918,0.1755,0.6005,0.4215,0.2915,0.40950000000000003,0.3275,0.0995,0.4175,0.2615,0.2305
919,0.6214999999999999,0.2425,0.28250000000000003,0.6425000000000001,0.9115,0.7815000000000001,0.8965000000000001,0.6405000000000001,0.3945,0.3365
920,0.6525000000000001,0.9105000000000001,0.0115,0.35050000000000003,0.1845,0.0465,0.4935,0.4245,0.5155000000000001,0.0785
921,0.0485,0.3655,0.5805,0.7725,0.10250000000000001,0.8025,0.4965,0.6785000000000001,0.6805000000000001,0.6905000000000001
922,0.8545,0.10250000000000001,0.8105,0.6265000000000001,0.9015,0.4375,0.4295,0.35050000000000003,0.9924999999999999,0.5175000000000001
923,0.1675,0.6094999999999999,0.7015,0.5425,0.47250000000000003,0.4055,0.8665,0.1015,0.0995,0.3185
924,0.3095,0.9964999999999999,0.6134999999999999,0.6005,0.6054999999999999,0.7304999999999999,0.2665,0.1715,0.8155000000000001,0.0455
925,0.2555,0.0775,0.5914999999999999,0.7384999999999999,0.5155000000000001,0.4815,0.5605,0.7645,0.3195,0.6285000000000001
926,0.4035,0.1465,0.8534999999999999,0.0645,0.6755,0.3615,0.4985,0.8505,0.3775,0.17450000000000002
927,0.8795,0.2155,0.3745,0.5794999999999999,0.9545000000000001,0.1375,0.0985,0.8935,0.5285,0.8665
928,0.2175,0.8614999999999999,0.1905,0.9235,0.7605,0.2565,0.4445,0.1525,0.6885000000000001,0.20450000000000002
929,0.1265,0.0085,0.7775000000000001,0.7255,0.2655,0.013500000000000002,0.6174999999999999,0.5305,0.6545000000000001,0.4635
930,0.46950000000000003,0.7255,0.1755,0.8805000000000001,0.2135,0.7955000000000001,0.3355,0.2115,0.5325,0.6234999999999999
931,0.8815,0.47350000000000003,0.6745000000000001,0.7364999999999999,0.5894999999999999,0.7064999999999999,0.40750000000000003,0.0075,0.0595,0.6745000000000001
932,0.6555,0.4265,0.6034999999999999,0.8625,0.8385,0.0575,0.3985,0.5945,0.6725000000000001,0.7124999999999999
933,0.4565,0.0745,0.6945000000000001,0.9355,0.6485000000000001,0.8645,0.8955,0.8525,0.9535,0.9255
934,0.4195,0.4855,0.0425,0.3615,0.6134999999999999,0.6265000000000001,0.8775,0.7384999999999999,0.9025000000000001,0.3915
935,0.3335,0.14450000000000002,0.1575,0.5874999999999999,0.11850000000000001,0.0015,0.9615,0.6205,0.7364999999999999,0.2015
936,0.2665,0.4055,0.7264999999999999,0.2145,0.1115,0.4015,0.4355,0.9175,0.28650000000000003,0.8634999999999999
937,0.4645,0.4605,0.6785000000000001,0.2595,0.4385,0.7645,0.7825,0.7204999999999999,0.8025,0.4535
938,0.7605,0.2515,0.9535,0.8135000000000001,0.2115,0.6865000000000001,0.6475,0.1285,0.4415,0.8115000000000001
939,0.9025000000000001,0.2595,0.9875,0.1095,0.3755,0.14150000000000001,0.0495,0.0445,0.9195,0.8245
940,0.1645,0.5165,0.9005000000000001,0.5914999999999999,0.9365000000000001,0.3855,0.5145,0.9355,0.7555000000000001,0.2175
941,0.28250000000000003,0.1355,0.7985,0.6765000000000001,0.6585000000000001,0.7264999999999999,0.7695000000000001,0.4355,0.3925,0.8905000000000001
942,0.1295,0.3205,0.5965,0.8855,0.9815,0.34550000000000003,0.5954999999999999,0.009500000000000001,0.6114999999999999,0.4185
943,0.6425000000000001,0.9525000000000001,0.5045,0.9585000000000001,0.8865000000000001,0.7805,0.6635,0.2665,0.10250000000000001,0.1905
944,0.2625,0.6275,0.6475,0.7595000000000001,0.46950000000000003,0.6945000000000001,0.1015,0.6575,0.9265000000000001,0.1695
945,0.8115000000000001,0.9735,0.5185,0.4165,0.3245,0.6445000000000001,0.0295,0.9924999999999999,0.6234999999999999,0.009500000000000001
946,0.8554999999999999,0.8975,0.8135000000000001,0.0595,0.2545,0.3745,0.8605,0.5854999999999999,0.7104999999999999,0.6114999999999999
947,0.3385,0.9644999999999999,0.1195,0.8075000000000001,0.7755000000000001,0.8334999999999999,0.6094999999999999,0.0545,0.0075,0.7435
948,0.1065,0.41550000000000004,0.5415000000000001,0.3075,0.6925000000000001,0.8785000000000001,0.8165,0.23550000000000001,0.2955,0.9145000000000001
949,0.9545000000000001,0.3355,0.8035000000000001,0.9495,0.3605,0.6775,0.4615,0.6595,0.8055000000000001,0.5865
950,0.3325,0.28250000000000003,0.8235000000000001,0.6455,0.3305,0.9385000000000001,0.7155,0.9325000000000001,0.6705000000000001,0.7805
951,0.3605,0.7144999999999999,0.2275,0.5765,0.3065,0.8405,0.9545000000000001,0.3655,0.5265,0.6875
952,0.4635,0.0475,0.8465,0.5885,0.6165,0.1935,0.08650000000000001,0.7555000000000001,0.1315,0.3815
953,0.5095000000000001,0.3965,0.0235,0.2495,0.8075000000000001,0.7945,0.8205,0.013500000000000002,0.2565,0.025500000000000002
954,0.3045,0.4365,0.47950000000000004,0.4305,0.8594999999999999,0.1785,0.5794999999999999,0.9695,0.1455,0.3935
955,0.8714999999999999,0.3955,0.3135,0.0195,0.6305000000000001,0.0005,0.8155000000000001,0.1985,0.4375,0.4025
956,0.5255000000000001,0.4165,0.6295,0.0765,0.8015000000000001,0.0475,0.2265,0.2285,0.7665,0.9624999999999999
957,0.1305,0.6495,0.8614999999999999,0.5685,0.0755,0.7935000000000001,0.5485,0.006500000000000001,0.5345,0.9005000000000001
958,0.4685,0.0115,0.5395000000000001,0.9145000000000001,0.1395,0.4895,0.6915,0.5735000000000001,0.1495,0.5315000000000001
959,0.20850000000000002,0.6895,0.4945,0.2665,0.3105,0.6194999999999999,0.4855,0.7115,0.7525,0.6174999999999999
960,0.14350000000000002,0.8385,0.4965,0.10250000000000001,0.3275,0.4965,0.2585,0.2305,0.8775,0.9664999999999999
961,0.7005000000000001,0.5934999999999999,0.8574999999999999,0.1955,0.6725000000000001,0.2255,0.5945,0.7775000000000001,0.5965,0.0175
962,0.7685,0.7955000000000001,0.6655,0.7475,0.0165,0.1525,0.7875000000000001,0.9545000000000001,0.0955,0.051500000000000004
963,0.8785000000000001,0.7505,0.8665,0.08650000000000001,0.47050000000000003,0.1395,0.4275,0.7705,0.28350000000000003,0.2125
964,0.1395,0.4385,0.3555,0.11750000000000001,0.0485,0.9425000000000001,0.5155000000000001,0.2905,0.5685,0.4235
965,0.47950000000000004,0.2185,0.0995,0.6045,0.0085,0.9915,0.9275,0.9425000000000001,0.3215,0.0625
966,0.8085,0.6745000000000001,0.7195,0.7355,0.8545,0.8685,0.6735,0.6955,0.9804999999999999,0.0295
967,0.5925,0.9465000000000001,0.7275,0.1795,0.2945,0.6525000000000001,0.5705,0.9185000000000001,0.14450000000000002,0.8895
968,0.9185000000000001,0.0235,0.2805,0.6715,0.9155,0.2295,0.9784999999999999,0.0985,0.0745,0.41450000000000004
969,0.7404999999999999,0.2655,0.7725,0.8885000000000001,0.7815000000000001,0.5215000000000001,0.6265000000000001,0.1945,0.5774999999999999,0.9095
970,0.3225,0.34750000000000003,0.8945000000000001,0.3745,0.1465,0.4265,0.6045,0.40750000000000003,0.5115000000000001,0.3345
971,0.7055,0.9695,0.2245,0.1405,0.0325,0.0425,0.20550000000000002,0.0645,0.1115,0.6975
972,0.8414999999999999,0.9155,0.035500000000000004,0.2965,0.5735000000000001,0.1955,0.9875,0.2915,0.4525,0.2145
973,0.3945,0.3285,0.5455000000000001,0.2565,0.2765,0.2445,0.006500000000000001,0.025500000000000002,0.0475,0.8405
974,0.1885,0.8354999999999999,0.0485,0.4825,0.7284999999999999,0.7025000000000001,0.5185,0.1885,0.1935,0.4165
975,0.4995,0.3925,0.8285,0.4605,0.2415,0.3975,0.7295,0.5055000000000001,0.7184999999999999,0.40750000000000003
976,0.1125,0.5345,0.9935,0.47450000000000003,0.2905,0.3195,0.3925,0.28650000000000003,0.9335,0.2935
977,0.3425,0.1325,0.2445,0.47650000000000003,0.9095,0.7155,0.5545,0.2245,0.2905,0.2885
978,0.9125000000000001,0.6685000000000001,0.4495,0.9775,0.2335,0.3645,0.07050000000000001,0.2565,0.0555,0.2405
979,0.4465,0.8995,0.0085,0.7945,0.2275,0.1155,0.4975,0.9445000000000001,0.7645,0.9285000000000001
980,0.1795,0.1925,0.0635,0.7055,0.7865,0.4585,0.28650000000000003,0.2995,0.7655000000000001,0.5645
981,0.1905,0.6855,0.3185,0.9005000000000001,0.7015,0.6565000000000001,0.7545,0.6105,0.9305000000000001,0.2115
982,0.8125,0.8674999999999999,0.8275000000000001,0.2585,0.8915,0.8305,0.2715,0.9955,0.8175000000000001,0.47350000000000003
983,0.9895,0.3995,0.2685,0.9055,0.3295,0.5445,0.5245,0.1115,0.6775,0.8165
984,0.6515,0.8165,0.4335,0.8125,0.3045,0.20350000000000001,0.4005,0.8565,0.5065,0.5925
985,0.0685,0.2585,0.4295,0.3635,0.3945,0.7515000000000001,0.4345,0.9115,0.41450000000000004,0.2725
986,0.5195000000000001,0.8895,0.20650000000000002,0.9904999999999999,0.4505,0.1575,0.5395000000000001,0.0845,0.9955,0.1805
987,0.28150000000000003,0.6125,0.5105,0.4875,0.0895,0.8045,0.5635000000000001,0.2095,0.3245,0.8474999999999999
988,0.2495,0.0635,0.7795000000000001,0.4905,0.0745,0.8454999999999999,0.5834999999999999,0.1755,0.8925000000000001,0.1165
989,0.8135000000000001,0.41350000000000003,0.6705000000000001,0.0015,0.07050000000000001,0.3255,0.7605,0.9215,0.2445,0.7255
990,0.9575,0.1055,0.8374999999999999,0.17350000000000002,0.9585000000000001,0.026500000000000003,0.20850000000000002,0.5894999999999999,0.47750000000000004,0.2165
991,0.8425,0.009500000000000001,0.3865,0.5585,0.9315,0.7464999999999999,0.7495,0.2735,0.018500000000000003,0.9265000000000001
992,0.7955000000000001,0.0795,0.5025,0.7985,0.6745000000000001,0.0815,0.3845,0.0995,0.6255,0.3675
993,0.2505,0.8825000000000001,0.9495,0.5075000000000001,0.8634999999999999,0.1275,0.9904999999999999,0.8835,0.0395,0.20650000000000002
994,0.34950000000000003,0.0025,0.0685,0.8394999999999999,0.6875,0.6765000000000001,0.2545,0.0435,0.7195,0.8505
995,0.2425,0.3135,0.2185,0.4645,0.6355,0.6134999999999999,0.8985000000000001,0.4545,0.2555,0.5965
996,0.3115,0.4465,0.2265,0.5645,0.3555,0.1555,0.2975,0.2405,0.7725,0.3665
997,0.0955,0.8334999999999999,0.2785,0.3435,0.1365,0.1895,0.6315,0.8095000000000001,0.6585000000000001,0.5615000000000001
998,0.2745,0.14250000000000002,0.8494999999999999,0.5215000000000001,0.2805,0.9964999999999999,0.6105,0.3685,0.2635,0.7095
999,0.7035,0.1705,0.1205,0.7675000000000001,0.4555,0.14250000000000002,0.7275,0.3025,0.1785,0.8065
